39995,Middle Ground,Maroon 5
40003,Leonora,Sugarcane
40114,My Sweet Lord,Troye Sivan
40146,Wildfire,Seafret
40160,Be More,Stephen Sanchez
40207,Be My Mistake,The 1975
40219,SMP,dwta
40220,American Town,Ed Sheeran
40523,Can't Catch Me Now,Olivia Rodrigo
40545,Good People,Mumford & Sons x Pharrell Williams
40618,Kapit,Alamat & Dwta
40761,Before You Leave Me,Alex Warren
40763,TEXAS HOLD 'EM,Beyonce
40839,Before You Leave Me,Alex Warren
40866,Death Wish Love,Benson Boone
40929,Why Why Why,Shawn Mendes
41002,Di Naman,dwta
41063,Bildat,Reventor Lagmay
41089,Nobody Knows,Shawn Mendes
41101,Lagi Na Lang,SUGARCANE
41140,Heart of Gold,Shawn Mendes
41274,Open arms,SZA
41275,Pag Puso Ang Nagsabi,JM Dela Cerna x Marielle Montellano
41310,Tanging Ikaw,Sugarcane
41324,Rushmere,Mumford & Sons
41338,Embers,James Arthur
41343,Joni,SZA ft. Don Toliver
41484,You You You,Lukas Graham
41532,Old Phone,Ed Sheeran
41589,"Breathe In, Breathe Out",David Kushner
41764,In Other Words,Ed Sheeran
41774,Who Laughs Last,Lord Huron feat. Kristen Stewart
41912,Carry You Home,Alex Warren
41997,Dalangin,SUGARCANE
42002,The Mountain,Shawn Mendes
42044,Sailor Song,Gigi Perez
42048,Gunita,SUGARCANE
