2722,REACHIN' OUT,BEE GEES
2725,Smoke Gets In Your Eyes,The Platters
2728,ONE MORE TRY,GEORGE MICHAEL
2740,When Will I See You Again,The Three Degrees
2741,Saving All My Love For You,Whitney Houston
2743,Too Much Heaven,Bee Gees
2746,When A Man Loves A Woman,Percy Sledge
2779,Save The Best For Last,Vanessa Williams
2804,DADDY'S HOME,SHEP AND THE...
2826,Unchain My Heart,Joe Cocker
2830,I Can't Tell You Why,Eagles
2835,Smooth Criminal,Michael Jackson
2852,Ebony And Ivory,Paul McCartney And Stevie Wonder
2859,NIghts On Broadway,Bee Gees
2878,In The Midnight Hour,Wilson Pocket
2903,Earth Angel,The Penguins
2904,Spanish Harlem,Ben E.King
2910,Great Pretender,The Platters
2914,Dedicated To The One I Love,Carpenters
2974,For Your Love,Ed TownSend
2987,We're In This Love Together,Al Jarreau
2990,I'm So Excited,The Pointer's Sister
3007,On Broadway,Ben E. King
3026,The Greatest Love Of All,Whitney Houston
3027,Sukiyaki,4 P.M.
3032,2 BECOME 1,SPICE GIRLS
3036,ABC,Jackson 5
3040,AFTER THE LOVE HAS GONE,EARTH WIND AND FIRE
3041,AIN'T NOTHING LIKE THE REAL THING,MARVIN GAYE
3043,All At Once,Whitney Houston
3067,Bell Bottom Blues,Eric Clapton
3102,Don't Say Goodbye,Pops Fernandez
3132,Goin Back To Indiana,F. Peren
3133,Goin' out of my head,The Imperials
3148,How Sweet It Is To Be Loved By You,Marvin Gaye
3154,How Sweet It Is (To Be Loved By You),Frank Sinatra
3157,I Heard It Through The Grapevine,Marvin Gaye
3162,I Swear,All 4 One
3163,I LOVE THE NIGHT LIFE,ALICIA BRIDGE
3165,I THANK YOU,SAM AND DAVE
3167,I Want You Back,F. Perren
3168,I Will Always Love You,Whitney Houston
3181,I've Been Loving You,Isaac Hayes
3193,LET'S GROOVE,"EARTH, WIND, FIRE"
3209,Mercy Mercy Mercy,Marvin Gaye
3237,PRIVATE NUMBER,ISAAC HAYES
3238,Quit Playing Games,Backstreet Boys
3241,RESPECT YOURSELF,ISAAC HAYES
3250,Sing A Song,Earth Wind And Fire
3254,SOUL MAN,Isaac Hayes
3259,Still,Lionel Richie
3263,Sweet River,Lionel Richie
3267,That's Life,Frank Sinatra
3269,The Love You Save,F. Peren
3280,TONIGHT,ALEX E.
3295,You Are The Sunshine of My Life,Stevie Wonder
3314,Always Be My Baby,Mariah Carey
3351,BREAK OUT,SWING OUT SISTER
3397,Don't Go Breakin' My Heart,Elton John
3406,DREAMING OF YOU,SELENA
3417,Exhale(Shoop Shoop Song),Whitney Houston
3418,Expressway To Your Heart,Ohio Players
3437,Ghost Busters,Ray Parker
3449,Greatest Love Of All,Whitney Houston
3505,Killing Me Softly,Fugees
3549,Mornin',Al Jarreu
3585,Real Love,Jodi Wayne
3589,Relax,To Hollywood
3599,Roof Garden,Al Jarreau
3608,Say You'll Be There,Spice Girls
3643,SUPERSTITIOUS,STEVIE WONDER
3647,Sweet Freedom,Michael McDonald
3686,Walk On By,Dionne Warwick
3692,We Are Family,Sledge Sisters
3750,"10,000 Promises",Backstreet Boys
3864,I Don't Want To,Toni Braxton
3906,Just For You,Lionel Richie
3939,Make It Real,The Jets
4121,The Knife,Rockwell
4137,THIS IS MY NIGHT,CHAKA KHAN
4164,WANTED,Dolleys
4182,YES WE CAN CAN,THE POINTER SISTERS
4183,All Night Long,Lionel Ritchie
4188,Careless Whisper,George Michael
4196,EASY,LIONEL RICHIE
4198,Fantasy,"Earth, Wind & Fire"
4199,Father Figure,Wham
4202,GEORGIA ON MY MIND,RAY CHARLES
4215,I'LL BE THERE,JACKSON 5
4216,I'M A FOOL TO CARE,RAY CHARLES
4217,I'M YOUR BABY TONIGHT,BABYFACE
4218,IN THE GHETTO,ELVIS PRESLY
4219,INNER CITY BLUES,MARVN GAYE
4227,Let The Good Times Roll#1#2Leonard Lee,Ray Charles
4237,SAIL ON,LIONEL RICHIE
4239,Sexual Healing,Marvin Gaye
4240,Shape Of My Heart,Backstreet Boys
4242,SHINING STAR,EWF
4249,Three Times A Lady,Lionel Richie
4263,IN YOUR EYES,GEORGE BENSON
4270,On My Own,Michael Mcdonald
4279,Stay The Same,Joey McIntyre
4284,NO SCRUBS,TLC
4285,2 BECOME 1,SPICE GIRLS
4286,As Long As You Love Me,Backstreet Boys
4293,All My Life,KC & Jojo
4299,My All,Mariah Carey
4301,All I Have To Give,Backstreet Boys
4306,If You Had My Love,Jennifer Lopez
4330,DREAMING OF YOU,SELENA
4332,You Are Not Alone,Michael Jackson
4334,Nandito Ako,Ogie Alcasid
4339,Genie In A Bottle,Cristina Aguilera
4345,I Believe I Can Fly,R. Kelly
4349,Waiting For Tonight,Jennifer Lopez
4352,QUIT PLAYING GAMES,BACKSTREET BOYS
4356,Too Much,Spice Girls
4358,Cry For Help,Rick Ashley
4366,What A Girl Wants,Christina Aguilera
4371,One Moment In Time,Whitney Houston
4374,BECAUSE OF YOU,98 DEGREES
4406,All Woman,Lisa Stansfield
4431,Blowing Kisses In The Wind,Paula Abdul
4443,CAN YOU FEEL IT,JANET JACKSON
4463,For Your Babies,Mick
4464,Freed Home Desire,Gala
4467,From The Heart,Dianne
4507,Horny,Mousse T. ft Hot & Juicy
4510,How Do I Live Without You,Arnee Hidalgo
4535,I Want You For My Self,Another Level
4536,I WILL BE WAITING,Lisa Stansfield
4634,MIDNIGHT HOUR,WILSON PICKETT
4642,Mother-In-Law,Ernie K. Doe
4679,ONE IN A MILLION,LARRY GRAHAM
4718,ROCK THE BOAT,HUES CORPORATION
4725,RUSH,PAULA ABDUL
4739,Shining Star,EWF
4744,Sisters Are Doin It,Annie Lennox
4788,THE BOY IS MINE,BRANDY AND MONICA
4792,THE GREAT PRETENDER,THE PLATTERS
4802,THE PROMISE OF A NEW DAY,Peter Lord
4835,Together Forever,Rick Astley
4851,UPTOWN,THE CRYSTALS
4878,WHEN I THINK OF YOU,JANET JACKSON
4891,WOMAN TO WOMAN,Joe Cocker
4899,YOU CAN'T DENY IT,Lisa Stansfield
4901,You Gotta Be,Des'ree
4903,You Make Me Feel Like A..,Carole King
4904,YOU MIGHT NEED SOMEBODY,T.Snow
4917,BACK AT ONE,BRIAN MCNIGHT
4933,I Turn To You,Christina Aguilera
4969,It's Gonna Be Me,NSYNC
4992,BACK AT ONE,BRIAN MCNIGHT
5030,LE FREAK,CHIC
5105,HIGH,LIGHTHOUSE FAMILY
5116,Bakit Galit Ka,First Cousin
5127,Angel Of Mine,Monica
5132,Basta't Mahal Kita,Renz Verano
5140,DITO SA PUSO KO,JAYA
5147,I Do,98 Degrees
5152,I'm Your Angel,Celine Dione
5155,Kaba,Tootsie Guevarra
5170,Love Of My Life,South Border
5223,When You Beleive,Mariah Carey
5230,Before I Fall Inlove,COCO Lee
5260,Lately,Stevie Wonder
5263,YOU SHOULD KNOW BY NOW,ANGELA BOFILL
5273,One In A Million You,Larry Graham
5284,You Changed My Life In A Moment,Angela Bofill
5285,Missing You,Freestyle
5286,Love Don't Cost A Thing,Jennifer Lopez
5292,For All Of My Life,For Real
5295,Hanggang Ngayon,Kyla
5299,If Ever You're In My Arms Again,Peabo Bryson
5302,Iba Ka Na Pala Ngayon,Mike Luis
5308,Oblivious,Kaya
5309,One By One,Cher
5331,Was It Something I Didn't Say,98 Degrees
5332,WHY,3T BROTHERHOOD
5335,MY EVERYTHING,98 DEGREES
5346,Bakit Galit Ka,First Cousin
5348,Best That You Can Do,Michael Ruff
5351,Butterfly,Mariah Carey
5356,End Of The Road,Boys II Men
5359,Everytime I Close My Eyes,Babyface
5361,I Don't Want To,Toni Braxton
5385,WHAT YOU WON'T DO FOR LOVE,BABBY CALDWELL
5402,IN THE STONE,"EARTH, WIND & FIRE"
5432,YOU CAN'T DO THAT,BEATLES
5452,IT'S OVER NOW,ULTRA NATE'
5473,TOO LATE TOO SOON,JOHN SECADA
5498,LORENA,RENZ VERANO
5518,Sabi Mo,Wise Guys
5524,The Call,Backstreet Boys
5525,This Time,Freestyle
5529,BETCHA' BY GOLLY WOW,STYLISTICS
5537,All For You,Janet Jackson
5549,Try Again,Aaliyah
5551,6 8 12,BRIAN MCKNIGHT
5552,A SONG FOR MAMA,BOYZIIMEN
5579,FAST CAR,TRACY CHAPMAN
5599,I'LL SAY GOODBYE FOR THE TWO OF US,EXPOSE
5652,SWEET LOVE,ANITA BAKER
5670,Without You,Samantha Cole
5720,Iba Ka Na Pala Ngayon,Mike Luis
5725,Kahit Kailan,South Border
5766,LADY MARMALADE,ALL SAINTS
5767,SWEET LOVE,ANITA BAKER
5771,A Song For Mama,Boyz II Men
5773,6 8 12,BRIAN MCKNIGHT
5791,FAST CAR,TRACY CHAPMAN
5798,Come On Over,Cristina Aguilera
5806,This I Promise You,NSYNC
5825,Ikaw Sana,Ogie Alcasid
5838,One Sweet Day,Mariah Carey ft Boyz II Men
5859,Superwoman,Karyn White
5865,This Time,Freestyle
5894,One By One,Cher
5906,So Slow,Freestyle
5916,HANGGANG NGAYON IKAW,OGIE ALCASID
5917,I Feel For You,Chaka Khan
5925,All Or Nothing,O-Town
5926,AM I THE SAME GIRL,SWING OUT SISTER
5932,Anywhere For You,Backstreet Boys
5943,BETCHA' BY GOLLY WOW,STYLISTICS
5977,Just Another Day Without You,John Secada
6027,THIS IS OUR SONG,CODE RED
6075,Just For You,Lionel Richie
6098,Before I Let You Go,Freestyle
6105,COUNT ON ME,WHITNEY HOUSTON
6122,Kaya Pala,Pops Fernandez
6126,LOVING YOU,MINNIE RIPERTON
6134,NEW YEAR,SUGARBABES
6151,Walking Away,Craig David
6159,A Natural Woman,Carole King/Aretha Franklin
6162,Abraham Martin And John,Celine Dion
6164,AIN'T NO SUNSHINE,BILL WITHERS
6210,I LOVE YOUR SMILE,SHANICE
6253,Lovin' You,Minnie Ripperton
6258,Make It Real,The Jets
6270,MOST BEAUTIFUL GIRL,PRINCE
6271,The Most Beautiful Girl,Prince
6278,MY CHERIE AMOUR,STEVIE WONDER
6279,MY FATHERS EYES,ERIC CLAPTON
6284,NICE AND SLOW,USHER
6296,ON MY OWN,MICHAEL MCDONALD
6339,South of The Border,MARIAH CAREY
6396,Anyone Can See,Irene Cara
6410,EVERYBODY PLAYS A FOOL,AARON NEVILLE
6417,I'll Be There,Mariah Carey
6418,I'm Every Woman,Witney Houston
6419,I'M GONNA MAKE U LOVE ME,SUPREMES
6430,Just Another Day Without You,John Secada
6433,LET'S GROOVE,"EARTH, WIND, FIRE"
6434,Long And Winding Road,Luther Vandross
6441,MY GIRL,THE TEMPTATIONS
6442,NEITHER ONE OF US,GLADYS KNIGHT
6443,Never Be The Same Again,Mel C.
6463,CAUGHT UP IN THE RAPTURE,ANITA BAKER
6467,ERRIE MY LOVE,RAY CHARLES
6471,Make It Easy On Me,Steps
6480,I'D RATHER,LUTHER VANDROSS
6489,Kung Ako Na Lang Sana,Bituin Escalante
6501,SMILE LIKE MONALISA,ALL-4-ONE
6509,ALIVE,JENNIFER LOPEZ
6514,One Love,Blue
6536,BEAUTIFUL,CHRISTINA AGUILERA
6551,COUNT ON ME,WHITNEY HOUSTON
6557,DILEMMA,NELLY
