#,Title,Artist,opm,english,k-pop,rock,slow rock,alternative,country,pop,edm/techno,hiphop/rap,rnb/soul,love song,power ballad,reggae/ska,novelty,folk,,
28988,Sum 2 Prove,Lil Baby,,q,,,,,,,,q,,,,,,,,
28989,I'll Never Stop Loving You,Britney Spears,,q,,,,,,q,,,,,,,,,,
28990,Such A Whore,Jvla Stellular,,q,,,,,,,,,,,,,,,,
28991,Come & Go,Juice WRLD ft Marshmello,,q,,,,,,,q,q,,,,,,,,
28992,Broken Glass,"Kygo, Kim Petras",,q,,,,,,q,,,,,,,,,,
28993,Rain On Me,Lady Gaga & Ariana Grande,,q,,,,,,,q,,,,,,,,,
28994,Nobody's Love,Maroon 5,,q,,,,,,q,,,q,,,,,,,
28995,7 Summers,Morgan Wallen,,q,,,,,q,,,,,,,,,,,
28996,Walking,Jackson Wang & Joji ft Swae Lee & Major Lazer,,,q,,,,,,,,q,,,,,,,
28997,Vie (Sabihin Mo Kung),Nobita,q,,,q,,,,q,,,,,,,,,,
28998,Sweet and Low,Augustana,,q,,q,,q,,,,,,,,,,,,
28999,Skeletons,Brothers Osborne,,q,,,,q,q,,,,,,,,,,,
29000,Stick That In Your Country Song,Eric Church,,q,,,,,q,,,,,,,,,,,
29001,Dont Wanna,HAIM,,q,,,,,,q,,,,,,,,,,
29002,Isang Kahapon,Kell Gatdula,q,,,,,,,q,,,,,,,,,,
29003,Estella,Philia,,,,,,,,q,,,,,,,,,,
29004,Honestly,Stryper,,q,,q,,,,,,,,,,,,,,
29005,Be A Light,Thomas Rhett,,q,,,,,q,,,,,,,,,,,
29006,Reason,Alamid,q,,,q,,,,,,,,,,,,,,
29007,Breaking Up Was Easy In The 90s,Sam Hunt,,q,,,,,q,q,,,,,,,,,,
29008,Hard To Stay Mad At,Tim McGraw,,q,,,,,q,,,,,,,,,,,
29009,Isang Buhay,Abaddon,q,,,,,,,,,q,,,,,,,,
29010,Beers and Sunshine,Darius Rucker,,q,,,,,q,,,,,,,,,,,
29011,Kill My Mind,Louis Tomlinson,,q,,,,q,,q,,,,,,,,,,
29012,Giving You Te Best That I Got,Anita Baker,,q,,,,,,,,,q,,,,,,,
29013,Win,Brian McKnight,,q,,,,,,q,,,q,,,,,,,
29014,Still With You,Eric Benet Maxwell,,q,,,,,,,,,q,,,,,,,
29015,Now That You're Gone,Juris,q,,,,,,,q,,,,,,,,,,
29016,White Blood,Oh Wonder,,q,,,,q,,,q,,,,,,,,,
29017,Pangako Ko,OJ Mariano,q,,,,,,,q,,,,,,,,,,
29018,Pinay Sa Japan,Roel Cortez,q,,,,,,,q,,,,,,,,,,
29019,I've Fallen For You,Toni Gonzaga,q,,,,,,,q,,,,,,,,,,
29020,Free,Zac Brown Band,,q,,,,,q,,,,,,,,,,,
29021,Con Te Partiro,Andrea Bocelli & Sarah Brightman,,,,,,,,,,,,,,,,,,
29022,Having You Near Me,Bugoy Drilon,q,,,,,,,q,,,,,,,,,,
29023,Addicted,Dan Seals,,q,,,,,q,,,,,,,,,q,,
29024,For The Good Times,Engelbert Humperdinck,,q,,,,,q,,,,,,,,,,,
29025,Kapalaran,Freddie Aguilar,q,,,,,,,,,,,,,,,q,,
29026,Show Yourself,Idina Menzel Ft. Rachel Wood,,q,,,,,,,,,,,,,,,,
29027,Nagmamahal,Narex,q,,,,,,,,,,,q,,,,,,
29028,Faithfully,Peter Cetera,,q,,q,,,,,,,,,,,,,,
29029,The Other Side Of The Sun,Susan Wong,,q,,,,,,,,,,,,,,,,
29030,Only You,"Cheat Codes, Little Mix",,q,,,,,,,q,,,,,,,,,
29031,The Light,Disturbed,,q,,q,,q,,,,,,,,,,,,
29032,Numbers,A Boogie Wit Da Hoodie,,q,,,,,,,,q,,,,,,,,
29033,Thank You Lord,Chris Tomlin ft. Thomas Rhett & Florida Georgia Line,,,,,,,,,,,,,,,,,,
29034,Close To Me,"Ellie Goulding, Diplo, Swae Lee",,q,,,,,,q,,,,,,,,,,
29035,Holiday,Little Mix,,q,,,,,,q,,,,,,,,,,
29036,What Could Have Been Love,Aerosmith,,q,,q,q,,,,,,,,q,,,,,
29037,I Want You,Bon Jovi,,q,,,,,,q,,,,,,,,,,
29038,Na Naman,Color It Red,q,,,,,q,,,,,,,,,,,,
29039,Somewhere Over The Rainbow,Israel IZ Kamakawiwo'ole,,,,,,,,,,,,,,,,,,
29040,Rain,Jet Black Joe,,q,,,,q,,,,,,,,,,,,
29041,My Ex's Bestfriend,Machine Gun Kelly ft. Blackbear,,q,,,,q,,,,,,,,,,,,
29042,Breakdown,Mariah Carey,,q,,,,,,,,q,q,,,,,,,
29043,Hiding Away From Life,Michael Learns to Rock,,q,,,,,,q,,,,,,,,,,
29044,Better Man,Westlife,,q,,,q,,,q,,,,,,,,,,
29045,Over Now,"Calvin Harris, The Weeknd",,q,,,,,,q,,,,,,,,,,
29046,Kahit Bata Pa Ako,Aikee,q,,,,,,,,,q,,,,,,,,
29047,My Heart Belongs To You,Peabo Bryson & Jim Brickman,,q,,,,,,,,,q,,,,,,,
29048,Perfect For Me,Justin Timberlake,,q,,,,,,q,,,,,,,,,,
29049,Expensive,Ty Dolla Sign ft. Nicki Minaj,,q,,,,,,,,q,q,,,,,,,
29050,Never Keeping Secrets,Babyface,,q,,,,,,,,,q,,,,,,,
29051,Mood,24kGoldn ft Ian Dior,,q,,,,,,,,q,,,,,,,,
29052,War,Ben&Ben,q,,,,,,,q,,,,,,,,,,
29053,Ice Cream,BLACKPINK with Selina Gomez,,,q,,,,,,,,,,,,,,,
29054,If He Won't,Guy Sebastian,,q,,,,,,q,,,q,,,,,,,
29055,Sa Kabilang Buhay,Bandang Lapis,q,,,,,,,q,,,,,,,,,,
29056,Girls In The Hood,Megan Three Stallion,,q,,,,,,,,q,,,,,,,,
29057,Ang Sa Iyo Ay Akin,Aegis,q,,,q,,,,,,,,,,,,,,
29058,Chasing,Chad Gould,q,,,,,,,q,,,,,,,,,,
29059,Sa Paghimig Mo,December Avenue,q,,,,,q,,,,,,,,,,,,
29060,Can't Take My Eyes Off You,Muse,,q,,,,q,,,,,,,,,,,,
29061,Something In The Way,Nirvana,,q,,q,q,,,,,,,,,,,,,
29062,Andito Lang Ako,Five Fifty Myth,q,,,q,,,,,,,,,,,,,,
29063,Left Alone,Blink 182,,q,,q,,q,,,,,,,,,,,,
29064,Starting Over,Chris Stapleton,,q,,,,,q,,,,,,,,,,,
29065,Ikaw Pa Rin,Freshmen,q,,,,,,,q,,,,,,,,,,
29066,Before You Go,Lewis Capaldi,,q,,,,,,q,,,,,,,,,,
29067,Los Banos,Sugarfree,q,,,q,,,,,,,,,,,,,,
29068,Minsan (Lang Ako Umibig),True Faith,q,,,,,,,q,,,,,,,,,,
29069,I'm Born To Run,American Authors,,q,,,,q,,,,,,,,,,,,
29070,Kumander,Mayonnaise,q,,,q,,q,,q,,,,,,,,,,
29071,Breaking Me,Topic ft. A7S,,q,,,,,,,q,,,,,,,,,
29072,Samsara,Martin Tungevaag & Raaban,,q,,,,,q,,q,,,,,,,,,
29073,Mess We've Made,Aj Rafael feat. Toni Kelly,,q,,,,,,q,,,,,,,,,,
29074,Over The Mountains,Bosson,,q,,,,,,q,q,,,,,,,,,
29075,Please Don't Go,Civil Eyes,q,,,,,,,,,,q,,,,,,,
29076,Crazy Beautiful,David Pomeranz,,q,,,,,,q,,,,,,,,,,
29077,I Need Your Love,Gloria Estefan and The Miami Sound Machine,,q,,,,,,q,,,,,,,,,,
29078,Sayaw Ng Mga Tala,Matty Juniosa,q,,,,,,,q,q,,,,,,,,,
29079,L.O.V.E.,Nat King Cole,,q,,,,,,q,,,,,,,,,,
29080,For Good,Wicked ft Kristin Chenoweth and Idina Menzel,,q,,,,,,,,,,,,,,,,
29081,Abi Kog Tinu Oray,Retdem Band,,,,,,,,,,,,,,,,,,
29082,Akong Kinabuhi Kay Ikaw,Celine Carpenter,q,,,,,,,,,,,,,,,,,
29083,Nasud Ko,Bisrock AllStar,,,,,,,,,,,,,,,,,,
29084,Reyna Prinsesa,Circle Of Willies,q,,,q,,q,,,,,,,,,,,,
29085,Dili Molubad,Fervent,q,,,,,,,,,,,,,,,,,
29086,Kanindot,Fervent,q,,,,,,,,,,,,,,,,,
29087,Ikaw Ang Langit Ko,Celeste Legaspi,q,,,,,,,q,,,,,,,,,,
29088,Kalayo,Agaron,q,,,,,,,,,,,,,,,,,
29089,Katapusang Higayon,Max Surban,q,,,,,,,,,,,,,,,,,
29090,Pasko Sa Binilanggo,Max Surban,q,,,,,,,,,,,,,,,,,
29091,Pangandoy,Wet Slipperz,q,,,,,,,,,,,,,,,,,
29092,Puhon,TJ Monterde,q,,,,,,,q,,,,,,,,,,
29093,Sekreto Para Bibo,Retdem Band,,,,,,,,,,,,,,,,,,
29094,Gugma Lagi,Retdem Band,,,,,,,,,,,,,,,,,,
29095,Amigo Ta,Station Avenue,,,,,,,,,,,,,,,,,,
29096,Pinangga,Station Avenue,,,,,,,,,,,,,,,,,,
29097,Lydia Kaguran,The Agadiers,,,,,,,,,,,,,,,,,,
29098,Maluoy Ka,The Agadiers,,,,,,,,,,,,,,,,,,
29099,May Gugma Pa Ba,The Agadiers,,,,,,,,,,,,,,,,,,
29100,Pagbakho,The Agadiers,,,,,,,,,,,,,,,,,,
29101,Bahal Nga Tuba,Waray Chacha,,,,,,,,,,,,,,,,,,
29102,Lubot,Cha Cha Dance,,,,,,,,,,,,,,,,q,,
29103,Basuni Ko Ha Dughan,Waray Chacha,,,,,,,,,,,,,,,,,,
29104,Hangover,Waray Chacha,,,,,,,,,,,,,,,,,,
29105,Imo Kaadlawan,Traditional Waray Birthday Song,,,,,,,,,,,,,,,,,,
29106,Balud,Waray Waray,,,,,,,,,,,,,,,,,,
29107,Basuni Ko Ha Dughan,Waray,,,,,,,,,,,,,,,,,,
29108,Binlad,Waray Waray,,,,,,,,,,,,,,,,,,
29109,Duyan,Waray Waray,,,,,,,,,,,,,,,,,,
29110,Kon Harapit Na An Adlaw Matunod,Waray  Waray,,,,,,,,,,,,,,,,,,
29111,Maharaw Nga Misay,Waray Waray,,,,,,,,,,,,,,,,,,
29112,Marampag Nga Tanaman,Waray Waray,,,,,,,,,,,,,,,,,,
29113,Sikreto Nga Dayag,Waray waray,,,,,,,,,,,,,,,,,,
29114,Gugma Nga Lus-Ay,Waray Waray,,,,,,,,,,,,,,,,,,
29115,Aeta Warrior,Baguio Gold,q,,,,,,,,,,,,,q,,,,
29116,Araw At Gabi,Nyt Lumeda,q,,,,,,,q,,,,,,,,,,
29117,Die For You,The Weeknd,,q,,,,,,,,,q,,,,,,,
29118,Sa Iyong Pagbabalik,Eddie Peregrina,q,,,,,,,,,,,,,,,,,
29119,Love Again,Regine Velasquez,q,,,,,,,q,,,,,,,,,,
29120,Kasalanan Nga Ba,Thor,q,,,,,,,,,,q,,,,,,,
29121,Remember The Magic,Brian McKnight,,q,,,,,,q,,,q,,,,,,,
29122,Dapat Pa Ba?,Darryl Ong,q,,,,,,,,,,q,,,,,,,
29123,The Heart Never Forgets,Le Ann Rimes,,q,,,,,q,,,,,,,,,,,
29124,Another Life,Afrojack & David Guetta,,q,,,,,,,q,,,,,,,,,
29125,Find Yourself,"Before You Exit, Great Good Fine Ok",,q,,,,,,q,,,,,,,,,,
29126,Shenanigans,Dawin,,q,,,,,,q,,,,,,,,,,
29127,In Common,Alicia Keys,,q,,,,,,q,,,q,,,,,,,
29128,I'll Wait,"Kygo Sasha, Sloan",,q,,,,,,q,,,,,,,,,,
29129,Play It Again,Luke Bryan,,q,,,,,q,,,,,,,,,,,
29130,Blaze Of Glory,Bon Jovi,,q,,,,,,q,,,,,,,,,,
29131,Dumito Ka Muna,Hulo,q,,,,,,,q,,,,,,q,,,,
29132,Wrong Direction,Hailee Steinfeld,,q,,,,,,q,,,,,,,,,,
29133,Ingatan Mo,Yayoi ft Serjo and JDK,q,,,,,,,,,q,,,,,,,,
29134,Last First Kiss,One Direction,,q,,,,,,q,,,,,,,,,,
29135,Umaasa,Skusta Clee,q,,,,,,,q,,q,q,,,,,,,
29136,Aerials,System Of A Down,,q,,,,,,,,,,,,,,,,
29137,Fly Solo,Wiz Khalifa,,q,,,,,,,,q,,,,,,,,
29138,I'm An Albatraoz,Aron Chupa,,q,,,,,,,q,,,,,,,,,
29139,Dynamite,BTS,,,q,,,,,,,,,,,,,,,
29140,OK Not To Be OK,Marshmello & Demi Lovato,,q,,,,,,,q,,,,,,,,,
29141,You Won't See Me Crying,Passage,,,,,,,,,,,,,,,,,,
29142,Paubaya,Moira Dela Torre,q,,,,,,,q,,,q,q,,,,,,
29143,Lapastangan,St. Wolf,q,,,q,,q,,,,,,,,,,,,
29144,As Long As You Care,Ruel,,q,,,,,,q,,,q,,,,,,,
29145,Options,Pitbull ft Stephen-Marley,,q,,,,,,,q,,,,,,,,,
29146,Araw Araw Love,Flow G,q,,,,,,,,,q,,,,,,,,
29147,Ngiti Sa Ulan,Brisom & Silent Sanctuary,q,,,,,,,q,,,,,,,,,,
29148,Too Much,Marshmello x Imanbek ft. Usher,,q,,,,,,,q,,,,,,,,,
29149,It's Not For Me,Maris Racal,q,,,,,q,,q,,,,,,,,,,
29150,Smash Into You,Beyonce,,q,,,,,,q,,,q,,,,,,,
29151,Teardrops,Bring Me The Horizon,,q,,,,q,,,,,,,,,,,,
29152,Easy Tonight,Five For Fighting,,q,,,,q,,,,,,,,,,,,
29153,Last Resort,Papa Roach,,q,,q,,q,,,,,,,,,,,,
29154,Holiday (Acoustic),Little Mix,,q,,,,,,q,,,,,,,,,,
29155,Sana Pag Gising,Slapshock,q,,,,,,,,,,,,,,,,,
29156,Nang Iwan,This Band,q,,,,q,,,q,,,,,,,,,,
29157,Teka Lang,EMMAN,q,,,,,,,,,,q,,,,,,,
29158,Are You Gonna Be My Girl,Jet,,q,,q,,,,,,,,,,,,,,
29159,Changes,Justin Bieber,,q,,,,,,q,,,q,,,,,,,
29160,O Bakit Ba,Rockstar 2,q,,,,q,,,,,,,,,,,,,
29161,Like A Knife,Secondhand Serenade,,q,,q,,q,,,,,,,,,,,,
29162,The Boston Drama,Typecast,q,,,q,,q,,,,,,,,,,,,
29163,Anything But Ordinary,Avril Lavigne,,q,,,,,,q,,,,,,,,,,
29164,Baka Di Tayo,"Yayoi, Yosso, Lopau",q,,,,,,,,,q,,,,,,,,
29165,Starting Over,Chris Stapleton,,q,,,q,,,q,,,,,,,,,,
29166,Don't Treat Me Bad,Firehouse,,q,,q,,,,,,,,,,,,,,
29167,The Pretender,Foo Fighters,,q,,,,q,,,,,,,,,,,,
29168,Kung San Ka Masaya,Bandang Lapis,q,,,,,,,q,,,,,,,,,,
29169,Ang Pag-ibig Kong Ito,Salbakuta,q,,,,,,,,,q,,,,,,,,
29170,OK,Iyaz,,q,,,,,,q,,,,,,q,,,,
29171,Hold Me Now,Dan Hill ft Rique Franks,,q,,q,,,,q,,,,,,,,,,
29172,My Pledge of Love,Edgar Mortiz,q,,,,,,,q,,,,,,,,,,
29173,Lonely,Justin Bieber and Benny Blanco,,q,,,,,,q,,,,,,,,,,
29174,The 1,Taylor Swift,,q,,,,,,q,,,,,,,,,,
29175,King Of Pain,The Police,,q,,q,,,,,,,,,,,,,,
29176,My Future,Billie Eilish,,q,,,,,,q,,,,,,,,,,
29177,Clouds,David Gates With Bread,,q,,,q,,,,,,,,,,,,,
29178,Pangarap Ko'y Ikaw,Regine Velasquez,q,,,,q,,,q,,,,,,,,,,
29179,The Healing Power Of Love,Dan Hill,,q,,q,,,,q,,,,,,,,,,
29180,Freaky Friday,Aqua,,q,,,,,,,q,,,,,,,,,
29181,"Baby, I'm Jealous",Bebe Rexha ft. Doja Cat,,q,,,,,,q,,,q,,,,,,,
29182,I Will Always Love You,Chris Walker,,q,,,,,,,,,q,,,,,,,
29183,Damage,H.E.R,,q,,,,,,,,,q,,,,,,,
29184,Hummingbird,Ben&Ben,q,,,,,,,q,,,,,,,,,,
29185,Dear Diary,M2M,,q,,,,,,q,,,,,,,,,,
29186,Proud,Marshmello,,q,,,,,,,q,,,,,,,,,
29187,We Belong,Pat Benatar,,q,,,,,,,,,,,,,,,,
29188,Married In Vegas,The Vamps,,q,,,q,,,q,,,,,,,,,,
29189,Bittersweet Symphony,The Verve,,q,,,,,,,,,,,,,,,,
29190,Hey (English),Julio Iglesias,,,,,,,,,,,,,,,,,,
29191,Bad Liar,Imagine Dragons,,q,,q,,,,,,,,,,,,,,
29192,One Too Many,Keith Urban ft Pink,,q,,,,,q,,,,,,,,,,,
29193,At My Worst,Pink Sweats,,q,,,,,,,,,q,,,,,,,
29194,Salt,Ava Max,,q,,,,,,q,q,,,,,,,,,
29195,BOOMBAYAH,BlackPink,,,q,,,,,,,,,,,,,,,
29196,Life Goes On,BTS,,,q,,,,,,,,,,,,,,,
29197,Forever Loving You,Freestyle,q,,,,,,,q,,,,,,,,,,
29198,Holy,Justin Bieber ft Chance The Rapper,,q,,,,,,q,,,,,,,,,,
29199,Sour Candy,"Lady Gaga, BLACKPINK",,q,,,,,,,q,,,,,,,,,
29200,TORPE,Nck Deezy ft Acepipes,q,,,,,,,,,q,,,,,,,,
29201,Back To You,Louis Tomlinson ft Bebe Rexha,,q,,,,,,q,,,,,,,,,,
29202,Sulyap,Jr.Crown Thome & Chris Line,q,,,,,,,,,q,,,,,,,,
29203,Daylight,Taylor Swift,,q,,,,,,q,q,,,,,,,,,
29204,I Dare You,Kelly Clarkson,,q,,,,,,q,,,,,,,,,,
29205,911,Lady Gaga,,q,,,,,,,q,,,,,,,,,
29206,From Now On,Michael Bolton & Suzie Benson,,q,,,,,,q,,,,,,,,,,
29207,Someone's Always Saying Goodbye,Morisette,q,,,,,,,q,,,q,,,,,,,
29208,Palong-Palo,Vice Ganda,q,,,,,,,,q,,,,,,,,,
29209,Glorious Day,Casting Crowns,,,,,,,,,,,,,,,,,,
29210,You Don't Know Me,Jax Jones ft RAYE,,q,,,,,,,,,,,,,,,,
29211,All The Kids Are Depressed,Jeremy Zucker,,q,,,,,,,,,,,,,,,,
29212,Agimat,Kamikazee,q,,,q,,q,,,,,,,,,,,,
29213,I Need You,Westlife,,q,,,,,,q,,,,,,,,,,
29214,Bagay Tayo,ALLMOST,q,,,,,,,,,q,q,,,,,,,
29215,Hindi Tayo Pwede,Ysabelle Cuevas,q,,,,,,,q,,,,,,,,,,
29216,Napagod Na,Joshua Mari x Zync x Yhanzy x 1ne Maeng,q,,,,,,,,,q,,,,,,,,
29217,Speechless,Kolohe Kai,,q,,,,,,,,,,,,q,,,,
29218,Better,ZAYN,,q,,,,,,q,,,q,,,,,,,
29219,Wonder,Shawn Mendes,,q,,,,,,q,,,,,,,,,,
29220,Only When You Leave,Spandau Ballet,,q,,,,,,q,,,,,,,,,,
29221,My Love Is Gone,Steelheart,,q,,q,,,,,,,,,,,,,,
29222,Don't Close Your Eyes,Alan Jackson,,q,,,,,q,,,,,,,,,,,
29223,Ayoko Na,The Boss,,,,q,,,,q,,,,,,,,,,
29224,GodSent,Ben and Ben,q,,,,,,,q,,,,,,,,,,
29225,Aking Hiling,Flict G and Curse One Feat.Bei Wenceslao,q,,,,,,,,,,,,,,,,,
29226,In Luv W U,Jnske Featuring Ritzz,q,,,,,,,,,q,,,,,,,,
29227,13,Lany,,q,,,,q,,,,,,,,,,,,
29228,Pagtila,Slapshock,q,,,,,,,,,,,,,,,,,
29229,Nobody Loves Me Like You Do,Whitney Houston & Jermaine Jackson,,q,,,,,,q,,q,,,,,,,,
29230,Out Of Love,Alessia Cara,,q,,,,,,q,,,q,,,,,,,
29231,Nais Kong Malaman Mo,Daryl Ong,q,,,,,,,q,,,,,,,,,,
29232,Do You Dream of Me?,Michael W. Smith,,q,,,,,,,,,,,,,,,,
29233,Reason Enough,Regine Velasquez,q,,,,,,,q,,,,,,,,,,
29234,Kahit Sa Pangarap lang,Willy Garte,q,,,,,,,,,,,,,,,,,
29235,You Are My Home,Peabo Bryson & Linda Eder,,q,,,,,,,,,q,,,,,,,
29236,I Want You Back Here With Me,Albert Hammond,,q,,,q,,,q,,,,,,,,,,
29237,Dating Angkin,Antenorcruz,q,,,,,,,q,,,,,,,,,,
29238,If I'm Not In Love,Janno Gibbs And Jennylyn Mercado,q,,,,,,,,,,,,,,,,,
29239,I'll Never Love This Way Again,Jona,q,,,,,,,q,,,,,,,,,,
29240,Iniibig Kita,Paul Sapiera,q,,,,,,,q,,,,,,,,,,
29241,Come Back To Me,Ric Segreto,q,,,,,,,,,,,,,,,,,
29242,Spanish Eyes,Engelbert Humperdinck,,q,,,,,,q,,,,,,,,,,
29243,One More Chance,Air Supply,,q,,,,,,q,,,,,,,,,,
29244,Higa,Arthur Nery,q,,,,,,,q,,,q,,,,,,,
29245,Dear God,Avenged Sevenfold,,q,,,,,,,,,,,,,,,,
29246,Doors,Ben&Ben,q,,,,,,,q,,,,,,,,,,
29247,Faith,Celine Dion,,q,,,,,,q,,,,,,,,,,
29248,Bounty (Makukuha Rin Kita),Ex Battalion,q,,,,,,,,,q,,,,,,,,
29249,Need You,Ex Battalion,q,,,,,,,,,q,,,,,,,,
29250,Dulo Ng Hangganan,IV Of Spades,q,,,q,,,,,,,,,,,,,,
29251,Restless Heart,Peter Cetera,,q,,q,,,,q,,,,,,,,,,
29252,Bangon,Sarah Geronimo,q,,,,,,,q,,,,,,,,,,
29253,BTNS (Bakit 'to Nangyari Sa'tin),The Juans ft. Janine Tenoso,q,,,,,,,q,,,,,,,,,,
29254,Don't You Worry 'Bout A Thing,Tori Kelly,,q,,,,,,q,,,,,,,,,,
29255,Pamela,Toto,,q,,q,,,,,,,,,,,,,,
29256,Blue Hour,TXT,,,q,,,,,,q,,,,,,,,,
29257,Wingman,Wonggoys ft. Lourdes,q,,,,,,,q,,,,,,,,,,
29258,Last Hurrah,Bebe Rexha,,q,,,,,,q,,,,,,,,,,
29259,Sapagkat Ang Diyos Ay Pag-ibig,Erik Santos,q,,,,,,,,,,,,,,,,,
29260,Hold On,H.E.R.,,q,,,,,,,,,q,,,,,,,
29261,I Will Still Love You,Freestyle,q,,,,,,,q,,,,,,,,,,
29262,Next To Me,Emeli Sande,,q,,,,,,q,,,,,,,,,,
29263,4EVER,LANY,,q,,,,q,,,,,,,,,,,,
29264,Drugs & The Internet,Lauv,,q,,,,q,,q,,,,,,,,,,
29265,Love In My Pocket,Rich Brian,,q,,,,,,,,q,,,,,,,,
29266,SAKALAM,"Curse One ft. Smugglaz, Abaddon & Mike Kosa",q,,,,,,,,,q,,,,,,,,
29267,I Can't Stop Me,Twice,,,q,,,,,,q,,,,,,,,,
29268,Kings & Queens,Ava Max,,q,,,,,,q,q,,,,,,,,,
29269,Baby Girl,Arcos Aloy Ar-R & Tyrone,q,,,,,,,,,q,,,,q,,,,
29270,HELICOPTER,CLC,,,q,,,,,,q,,,,,,,,,
29271,Give It Up,KC And The Sunshine Band,,q,,,,,,,,,,,,,,,,
29272,Spicy,Ty Dolla Sign feat Post Malone,,q,,,,,,,,q,q,,,,,,,
29273,Love Looks Better,Alicia Keys,,q,,,,,,q,,,q,,,,,,,
29274,Ang Kutis,Mayonnaise x Barbie Almalbis,q,,,q,,q,,q,,,,,,,,,,
29275,I Need You,The Beatles,,q,,,,,,q,,,,,,,,,,
29276,Maibalik,JBK,q,,,,,,,,,,,,,,,,,
29277,Dyin' Ain't Much Of A Livin',Jon Bon Jovi,,q,,q,,,,,,,,,,,,,,
29278,Forever After All,Luke Combs,,q,,,,,q,,,,,,,,,,,
29279,Sulyap,Jom ft ALLMOST,q,,,,,,,,,q,,,,,,,,
29280,Alas Dose,Agsunta,q,,,q,,,,,,,,,,,,,,
29281,Falling Like The Stars,James Arthur,,q,,,,,,q,,,,,,,,,,
29282,Hawak Bitaw,LaLuna,q,,,,,,,q,,,,,,,,,,
29283,MALI VODKA,Andrew E.,q,,,,,,,q,,q,,,,,,,,
29284,Tiger Inside,SuperM,,,q,,,,,,q,q,,,,,,,,
29285,From A Distance,Alan Jackson,,q,,,,,q,,,,,,,,,,,
29286,Broken Heart,Axel Rudi Pell,,q,,,,,,,,,,,,,,,,
29287,Dapit Hapon,Ebe Dancel,,q,,,,q,,,,,,,,,,,,
29288,Halik,Gloc-9 Feat. Flow G,q,,,,,,,,,q,,,,,,,,
29289,Lil Bit,Nelly and Florida Georgia Line,,q,,,,,q,,,q,,,,,,,,
29290,Luha,Slapshock,q,,,,,,,,,,,,,,,,,
29291,Haplos,Aicelle Santos,,,,,,,,q,,,,,,,,,,
29292,Anyone At All,Carol King,,q,,,,,,q,,,,,,,,,,
29293,Break My Heart Again,Finneas,,q,,,,q,,,,,,,,,,,,
29294,Million Miles Away,Gino Padilla,q,,,,,,,q,,,,,,,,,,
29295,Buksan Mo Na,Roel Cortez,q,,,,,,,q,,,,,,,,,,
29296,It's Never Too Late,Air Supply,,q,,,,,,q,,,,,,,,,,
29297,Unity,Alan Walker,,q,,,,,,,q,,,,,,,,,
29298,Rooster,Alice In Chains,,q,,,,q,,,,,,,,,,,,
29299,Roots,Ben&Ben,q,,,,,,,q,,,,,,,,,,
29300,These Days,Bon Jovi,,q,,,,,,q,,,,,,,,,,
29301,Gifts From God,Chris Tomlin,,,,,,,,,,,,,,,,,,
29302,We Remain,Christina Aguilera,,q,,,,,,q,,,,,q,,,,,
29303,Reservations For Two,Dionne Warwick & Kashif,,q,,,,,,q,,,q,,,,,,,
29304,Miss Missing You,Fall Out Boy,,q,,,,,,q,,,,,,,,,,
29305,Golden,Harry Styles,,q,,,,,,q,,,,,,,,,,
29306,Heal,Various Artists,,,,,,,,,,,,,,,,,,
29307,Minsan Pa,Janet Basco,q,,,,,,,,,,,,,,,,,
29308,Lust For Life,Lana Del Rey ft. The Weeknd,,q,,,,,,q,,,q,,,,,,,
29309,Lose Control,"Meduza, Becky Hill, Goodboys",,q,,,,,,,q,,,,,,,,,
29310,Can You Feel The Sun,MISSIO,,q,,,,q,,q,,,,,,,,,,
29311,Burning Bridges,OneRepublic,,q,,,,,,q,,,,,,,,,,
29312,Paradise,Dennis DeYoung,,q,,,q,,,,,,,,,,,,,
29313,Gold Roses,Rick Ross ft. Drake,,,,,,,,,,,,,,,,,,
29314,Diamonds,Sam Smith,,q,,,,,,q,,,,,,,,,,
29315,When You Came Into My Life,Scorpions,,q,,,q,,,q,,,,,,,,,,
29316,Touch In The Night|,Silent Circle,,,,,,,,q ,,,,,,,,,,
29317,Bloodstream,The Chainsmokers,,q,,,,,,q,q,,,,,,,,,
29318,Chemicals,The Vamps,,q,,,q,q,,q,,,,,,,,,,
29319,I Want You To Know,Zedd ft. Selena Gomez,,q,,,,,,,,,q,,,,,,,
29320,Today,Bobby Goldsboro,,q,,,,,q,q,,,,,,,,,,
29321,Somewhere Over the Rainbow,Katherine Mcphee,,q,,,,,,q,,,,,,,,,,
29322,Forever,Lewis Capaldi,,q,,,,,,q,,,,,,,,,,
29323,Love Of All Time,Shakatak,,,,,,,,,,,,,,,,,,
29324,Laugh Now Cry Later,Drake ft Lil Durk,,q,,,,,,,,q,,,,,,,,
29325,Panalo (Trap Carinoza),Ez Mil,q,,,,,,,,,q,,,,,,,,
29326,Forever Young,Blackpink,,,q,,,,,,,,,,,,,,,
29327,A Thousand Bad Times,Post Malone,,q,,,,,,q,,,,,,,,,,
29328,Mi Mi Mi,Serebro,,q,,,,,,,q,,,,,,,,,
29329,Ilomilo,Billie Eilish,,q,,,,,,q,,,,,,,,,,
29330,Forget About Me,Little Bit,,q,,,,,,,,q,,,,,,,,
29331,Helpless,Rhye,,q,,,,q,,,,,q,,,,,,,
29332,Supalonely,BENEE ft Gus Dapperton,,q,,,,,,q,,,q,,,,,,,
